"","country","iso2c","iso3c","year","status","lastupdated","birth","infmort","net","lifeexp","forest","mobile","pop","tour","import","export","region","capital","longitude","latitude","income","lending","lng","lat"
"829","Chile","CL","CHL",1999,"","2023-09-19",16.526,9.8,4.103419297,76.018,21.19607360544,14.89605908,15176410,1.243e+09,25.6255025889,27.6653099254,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"830","Chile","CL","CHL",2001,"","2023-09-19",15.658,8.7,19.1,76.773,21.3950172958259,32.85744801,15523978,1.184e+09,27.9365295149,29.4542974085,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"831","Chile","CL","CHL",2002,"","2023-09-19",15.367,8.3,22.1,77.445,21.5171640225303,39.78841312,15693790,1.221e+09,27.3947573533,29.3059942478,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"832","Chile","CL","CHL",2006,"","2023-09-19",14.139,7.6,34.49775117,78.261,22.005750929348,76.22360399,16334575,1.853e+09,61.5602241221,94.5917861987,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"833","Chile","CL","CHL",2015,"","2023-09-19",13.211,6.8,76.62959195,79.746,23.6655315440358,129.861175,17870124,3.412e+09,100,100,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"834","Chile","CL","CHL",2017,"","2023-09-19",12.13,6.5,82.32748693,80.35,23.9961965322273,125.28541,18368577,4.115e+09,104.5558284234,110.9423636864,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"835","Chile","CL","CHL",2018,"","2023-09-19",11.94,6.3,84.9,80.133,24.161529026323,134.6365175,18701450,3.911e+09,119.593799988,120.6397856815,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"836","Chile","CL","CHL",2011,"","2023-09-19",14.109,7.3,52.24960729,79.11,22.7285765777398,129.9394599,17173573,2.723e+09,119.7266640157,131.2770617895,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"837","Chile","CL","CHL",2012,"","2023-09-19",13.857,7.2,55.05,79.023,22.9628153193138,138.0537951,17341771,3.158e+09,128.3477144776,125.3978153385,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"838","Chile","CL","CHL",1998,"","2023-09-19",17.195,10.1,1.662322022,75.669,21.1192766417585,6.429716534,14996742,1.431e+09,31.8687054286,26.3122047781,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"839","Chile","CL","CHL",2000,"","2023-09-19",15.963,9.2,16.6,76.87,21.2728705691214,22.15717664,15351799,1.179e+09,29.6647506464,30.9668284532,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"840","Chile","CL","CHL",2016,"","2023-09-19",12.7,6.7,83.55858602,80.079,23.8308640381315,128.8584324,18083879,3.744e+09,95.1719132712,97.8773981599,"Latin America & Caribbean","Santiago","-70.6475","-33.475","High income","IBRD",-70.6475,-33.475
"841","China","CN","CHN",2007,"","2023-09-19",12.1,16.2,16,74.762,20.6138778860824,41.41509824,1317885000,NA,56.9263726466,53.6825677729,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"842","China","CN","CHN",2015,"","2023-09-19",11.99,8.2,50.3,76.977,22.3998214356282,92.70071605,1379860000,NA,100,100,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"843","China","CN","CHN",2014,"","2023-09-19",13.83,8.9,47.9,76.717,22.1935229193294,92.84598562,1371860000,NA,116.6511467882,103.0273133345,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"844","China","CN","CHN",2000,"","2023-09-19",14.03,30,1.775913207,71.881,18.8534727562839,6.744724531,1262645000,1.7318e+10,13.3977467989,10.9613594733,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"845","China","CN","CHN",2004,"","2023-09-19",12.29,21.4,7.3,73.748,19.8594228667065,25.81891467,1296075000,2.7755e+10,33.4151203297,26.0978381917,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"846","China","CN","CHN",2005,"","2023-09-19",12.4,19.5,8.523257003,74.111,20.1109081284255,30.14865123,1303720000,NA,39.293067373,33.5150087906,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"847","China","CN","CHN",2008,"","2023-09-19",12.14,14.8,22.6,74.872,20.8653616938384,48.20785124,1324655000,NA,67.4321223496,62.9299818619,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"848","China","CN","CHN",2018,"","2023-09-19",10.86,6.4,59.2,77.744,23.0309121760165,116.3882038,1402760000,NA,127.160706998,109.3789312203,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"849","China","CN","CHN",1998,"","2023-09-19",15.64,33.8,0.168540297,71.172,18.430370581036,1.913884263,1241935000,1.3229e+10,8.3536461204,8.0806943396,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"850","China","CN","CHN",1999,"","2023-09-19",14.64,31.9,0.708187957,71.419,18.6419116276444,3.448689963,1252735000,1.5006e+10,9.8708833109,8.5741695068,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"851","China","CN","CHN",2012,"","2023-09-19",14.57,10.6,42.30011749,76.192,21.7809258867318,81.38349829,1354190000,NA,108.2663616636,90.1140460221,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"852","China","CN","CHN",2009,"","2023-09-19",11.95,13.6,28.9,75.343,21.1168450517356,55.79864972,1331260000,NA,59.8918411101,52.8537019192,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"853","China","CN","CHN",2002,"","2023-09-19",12.86,25.7,4.595704331,72.985,19.3564538990231,16.08250443,1280400000,2.1742e+10,17.5741828524,14.3215563167,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"854","China","CN","CHN",2010,"","2023-09-19",11.9,12.5,34.3,75.599,21.3683288541342,63.71521287,1337705000,NA,83.1314160878,69.3985576178,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"855","China","CN","CHN",2011,"","2023-09-19",13.27,11.5,38.3,75.903,21.574627370433,72.67381064,1345035000,NA,103.8056259723,83.5015491729,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"856","China","CN","CHN",2001,"","2023-09-19",13.38,27.9,2.639650215,72.606,19.1049681205612,11.37860424,1271850000,1.9006e+10,14.5009484603,11.704497269,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"857","China","CN","CHN",2003,"","2023-09-19",12.41,23.5,6.2,73.371,19.6079386867747,20.94488156,1288400000,1.8707e+10,24.5753962638,19.2757496483,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"858","China","CN","CHN",2017,"","2023-09-19",12.64,7,54.3,77.248,22.8307068120547,104.2265872,1396215000,NA,109.7778830913,99.5547771022,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"859","China","CN","CHN",2013,"","2023-09-19",13.03,9.7,45.8,76.452,21.9872244030306,89.31856151,1363240000,NA,116.1008260453,97.1645521205,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"860","China","CN","CHN",2006,"","2023-09-19",12.09,17.7,10.52315262,74.504,20.3623927769671,35.11253649,1311020000,NA,47.1229472333,42.6211409199,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"861","China","CN","CHN",2016,"","2023-09-19",13.57,7.6,53.2,77.218,22.6304979330458,97.36386675,1387790000,NA,94.5437690497,92.2657367498,"East Asia & Pacific","Beijing","116.286","40.0495","Upper middle income","IBRD",116.286,40.0495
"862","Colombia","CO","COL",2001,"","2023-09-19",21.576,20.6,2.854199971,71.502,56.3701928796755,8.196373426,39837875,1.483e+09,23.7413427893,34.4346764529,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"863","Colombia","CO","COL",2005,"","2023-09-19",19.265,18.3,11.00726389,73.081,55.6752095538531,51.75155503,42220940,1.891e+09,39.2255671836,59.3710979549,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"864","Colombia","CO","COL",2002,"","2023-09-19",21.021,20,4.6,71.939,56.1964470482199,11.36250635,40454050,1.237e+09,23.5139927189,33.3727771539,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"865","Colombia","CO","COL",2004,"","2023-09-19",19.853,18.9,9.118690303,72.695,55.8489553853087,24.97241422,41648268,1.535e+09,30.9775131675,45.4557342268,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"866","Colombia","CO","COL",2000,"","2023-09-19",22.114,21.2,2.207532993,71.32,56.5439387111311,5.75492345,39215135,1.313e+09,21.3448249864,36.5453063774,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"867","Colombia","CO","COL",2017,"","2023-09-19",15.081,12.6,62.25988032,76.646,53.8438666065795,128.6822441,48351671,5.899e+09,85.2344639526,103.3783018066,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"868","Colombia","CO","COL",2014,"","2023-09-19",15.834,13.9,52.57,76.043,54.3211230283912,118.5362158,46677947,4.941e+09,118.4455111329,153.7001297514,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"869","Colombia","CO","COL",2009,"","2023-09-19",17.275,16.3,30,74.742,54.9802262280306,95.13853853,44313917,3.08e+09,60.856701599,92.0489783178,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"870","Colombia","CO","COL",2006,"","2023-09-19",18.688,17.8,15.34167454,73.468,55.5014637223975,69.58309594,42772910,2.37e+09,48.3971194605,68.3393278709,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"871","Colombia","CO","COL",2007,"","2023-09-19",18.173,17.3,21.8,73.837,55.3277178909419,78.37404023,43306582,2.616e+09,60.8555417212,84.0312855714,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"872","Colombia","CO","COL",2011,"","2023-09-19",16.609,15.3,40.35091575,75.32,54.6851410545291,101.9676509,45308899,3.841e+09,100.3236726913,159.4668437705,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"873","Colombia","CO","COL",2008,"","2023-09-19",17.702,16.8,25.6,74.295,55.1539720594863,94.40706951,43815313,2.966e+09,73.3824982661,105.4219440638,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"874","Colombia","CO","COL",2003,"","2023-09-19",20.444,19.4,7.388923711,72.361,56.0227012167643,15.0671079,41057687,1.191e+09,25.6920398559,36.6475737395,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"875","Colombia","CO","COL",2016,"","2023-09-19",15.353,13,58.13649357,76.471,54.0419017575485,123.2204667,47625955,5.631e+09,83.0398821109,88.9776552575,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"876","Colombia","CO","COL",1999,"","2023-09-19",22.649,21.8,1.697730794,70.926,56.7442667868409,5.096626456,38585033,1.231e+09,19.7171167484,32.4324779326,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"877","Colombia","CO","COL",2012,"","2023-09-19",16.344,14.8,48.98,75.597,54.5638017124831,107.1729328,45782417,4.409e+09,109.2310509125,168.4614026063,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"878","Colombia","CO","COL",2013,"","2023-09-19",16.088,14.3,51.7,75.827,54.4424623704371,108.7745797,46237930,4.819e+09,109.877058124,164.8129351638,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"879","Colombia","CO","COL",2010,"","2023-09-19",16.909,15.8,36.5,75.033,54.806480396575,99.24479163,44816108,3.473e+09,74.8933657475,111.2706175471,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"880","Colombia","CO","COL",2015,"","2023-09-19",15.585,13.4,55.90497251,76.257,54.1997836863452,121.6634145,47119728,5.281e+09,100,100,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"881","Colombia","CO","COL",1998,"","2023-09-19",23.165,22.6,1.126225245,70.738,56.9445948625507,4.744384773,37944414,1.216e+09,27.0724193143,30.5123734766,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"882","Colombia","CO","COL",2018,"","2023-09-19",14.841,12.2,64.12637682,76.748,53.6642451554754,130.9211763,49276961,6.655e+09,94.7744727115,117.044139299,"Latin America & Caribbean","Bogota","-74.082","4.60987","Upper middle income","IBRD",-74.082,4.60987
"883","Comoros","KM","COM",2001,"","2023-09-19",35.505,68.3,0.443068373,59.163,22.1612036539495,0,547741,9e+06,23.8799791098,100.2923127527,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"884","Comoros","KM","COM",2018,"","2023-09-19",30.859,42.9,NA,63.912,18.1622783449758,64.26561932,776313,73699996.9482422,113.9913143648,243.515635033,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"885","Comoros","KM","COM",2008,"","2023-09-19",33.938,57.7,3,60.475,20.5137023105857,14.57432443,629470,37400001.5258789,84.1057546316,38.4709512744,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"886","Comoros","KM","COM",2011,"","2023-09-19",33.841,53.1,5.5,61.503,19.8076303062869,32.30080439,670071,42200000.7629395,129.5751077716,152.1670366891,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"887","Comoros","KM","COM",1999,"","2023-09-19",36.507,71,0.148162964,58.781,22.631918323482,0,526443,1.9e+07,25.8070403186,53.4156448454,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"888","Comoros","KM","COM",2000,"","2023-09-19",35.895,69.6,0.271740607,58.757,22.3965609887157,0,536758,1.5e+07,20.227747003,80.2456493299,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"889","Comoros","KM","COM",2007,"","2023-09-19",34.07,59.2,2.5,60.102,20.749059645352,10.06710974,616899,30399999.6185303,64.7620350962,81.4904539467,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"890","Comoros","KM","COM",2003,"","2023-09-19",34.526,65.4,0.84818937,59.258,21.690488984417,0.350797187,570130,15600000.3814697,32.7764418956,157.517926523,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"891","Comoros","KM","COM",2013,"","2023-09-19",32.996,50.1,6.5,62.224,19.3369156367544,49.68601299,699393,NA,133.2118881249,121.0580544701,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"892","Comoros","KM","COM",1998,"","2023-09-19",37.046,72.5,0.03787097,58.407,22.8672756582483,0,515959,1.6e+07,25.2192983505,35.093895342,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"893","Comoros","KM","COM",2010,"","2023-09-19",33.924,54.6,5.1,61.123,20.0429876410532,25.19389535,656024,35200000.7629395,109.0135093088,121.5777809857,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"894","Comoros","KM","COM",2015,"","2023-09-19",32.147,47.2,7.459161386,62.896,18.8662009672219,58.17265028,730216,51599998.4741211,100,100,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"895","Comoros","KM","COM",2004,"","2023-09-19",34.561,63.9,1.327327178,59.48,21.4551316496507,1.441614443,581154,21399999.6185303,40.0823108047,109.9144752382,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"896","Comoros","KM","COM",2014,"","2023-09-19",32.594,48.7,6.98,62.516,19.1015583019882,53.59551757,714612,62799999.2370605,130.2924670389,152.7823005452,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"897","Comoros","KM","COM",2002,"","2023-09-19",35.017,66.9,0.554869675,59.056,21.9258463191832,0,559047,10899999.6185303,24.8164488725,112.0914084226,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"898","Comoros","KM","COM",2006,"","2023-09-19",34.293,60.7,2.2,59.875,20.9844169801182,6.098819498,604658,27399999.6185303,53.9542374871,58.5648111197,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"899","Comoros","KM","COM",2016,"","2023-09-19",31.756,45.7,7.938322771,63.237,18.6297689414293,60.89111697,746232,50500000,102.6955005133,180.7843786571,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"900","Comoros","KM","COM",2012,"","2023-09-19",33.408,51.6,5.975296308,61.834,19.5722729715207,41.41555353,684553,39299999.2370605,128.0060526832,115.0824791385,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"901","Comoros","KM","COM",2009,"","2023-09-19",33.944,56.1,3.5,60.831,20.2783449758195,19.08129738,642493,32299999.2370605,98.5442455188,88.2395365918,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"902","Comoros","KM","COM",2017,"","2023-09-19",31.33,44.3,8.478170295,63.625,18.3933369156368,61.56441686,761664,60599998.4741211,118.509312754,229.2446288692,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
"903","Comoros","KM","COM",2005,"","2023-09-19",34.515,62.3,2,59.604,21.2197743148845,2.619106673,592683,24399999.6185303,46.2091642557,70.9420624333,"Sub-Saharan Africa","Moroni","43.2418","-11.6986","Lower middle income","IDA",43.2418,-11.6986
